City,Street Address,Rate
New York City,48 Street,1.75
New York City,47 Street,1.75
New York City,4 Avenue,2.0
New York City,Bay Ridge Avenue,2.0
New York City,12 Street,3.0
New York City,13 Street,3.0
New York City,Himrod Street,1.625
New York City,Stanhope Street,1.625
New York City,Smith Street,3.0
New York City,Cross Bronx Expr. S S/R,1.625
New York City,Hugh J. Grant Circle,1.625
New York City,Horace Harding Expressway,1.625
New York City,Union Turnpike,1.625
New York City,164 Street,1.625
New York City,Kings Highway,1.625
New York City,East 95 Street,1.625
New York City,Church Avenue,1.625
New York City,Church Avenue,1.625
New York City,Sheridan Avenue,1.625
New York City,Utica Avenue,1.625
New York City,Mason Avenue,1.25
New York City,Coleman Square,1.625
New York City,159 Road,1.625
New York City,Union Street,1.625
New York City,Northern Boulevard,1.625
New York City,7 Avenue,2.0
New York City,Lee Avenue,1.625
New York City,Farrington Street,1.625
New York City,Bell Boulevard,1.625
New York City,7 Avenue,2.0
New York City,4 Avenue,1.625
New York City,5 Avenue,1.625
New York City,Palmetto Street,2.0
New York City,Fulton Street,2.0
New York City,5 Avenue,3.0
New York City,16 Street,3.0
New York City,5 Avenue,3.0
New York City,Broadway,1.625
New York City,Nostrand Avenue,1.625
New York City,Lee Avenue,1.625
New York City,Flatbush Avenue,1.625
New York City,Knickerbocker Avenue,1.625
New York City,Stockholm Street,1.625
New York City,12 Avenue,1.4375
New York City,51 Street,1.625
New York City,14 Street,3.0
New York City,15 Street,3.0
New York City,Myrtle Avenue,2.0
New York City,Gerard Avenue,1.625
New York City,East 161 Street,1.625
New York City,Jerome Avenue,1.625
New York City,Jerome Avenue,1.625
New York City,Edward L Grant Highway,1.625
New York City,Walton Avenue,1.625
New York City,East 161 Street,1.625
New York City,Gerard Avenue,1.625
New York City,Kent Street,1.625
New York City,180 Street,1.625
New York City,Utica Avenue,1.625
New York City,President Street,1.625
New York City,Church Avenue,1.625
New York City,East 96 Street,1.625
New York City,Woodhaven Boulevard *E S/R,1.625
New York City,15 Avenue,1.625
New York City,33 Avenue,1.625
New York City,Francis Lewis Boulevard,1.625
New York City,Bell Boulevard,2.0
New York City,40 Avenue,2.0
New York City,39 Avenue,2.0
New York City,Station Road,1.625
New York City,149 Street,1.625
New York City,41 Avenue,1.625
New York City,Manhattan Avenue,1.625
New York City,Grand Street,1.625
New York City,Prospect Park West,1.625
New York City,4 Avenue,1.625
New York City,Church Avenue,1.625
New York City,McDonald Avenue,1.625
New York City,Stratford Road,1.625
New York City,East 10 Street,1.625
New York City,7 Avenue,2.0
New York City,54 Street,2.0
New York City,Flatbush Avenue,1.625
New York City,5 Avenue,1.625
New York City,East 161 Street,1.625
New York City,East Tremont Avenue,1.625
New York City,Commerce Avenue,1.625
New York City,Main Street,1.625
New York City,72 Avenue,1.625
New York City,Springfield Boulevard,1.625
New York City,Union Turnpike,1.625
New York City,Utica Avenue,1.625
New York City,Utica Avenue,1.625
New York City,Utica Avenue,1.625
New York City,Rockaway Avenue,1.625
New York City,Fulton Street,1.625
New York City,Richmond Avenue,1.625
New York City,Nelson Avenue,1.625
New York City,Myrtle Avenue,2.0
New York City,Barclay Avenue,3.0
New York City,Kissena Boulevard,3.0
New York City,41 Avenue,3.0
New York City,Union Street,1.625
New York City,Utopia Parkway,1.625
New York City,14 Road,1.625
New York City,41 Avenue,1.625
New York City,Tilden Avenue,1.625
New York City,Flatbush Avenue,1.625
New York City,14 Avenue,1.625
New York City,Flatbush Avenue,1.625
New York City,East 18 Street,2.0
New York City,Church Avenue,2.0
New York City,South 3 Street,1.625
New York City,Havemeyer Street,1.625
New York City,South 2 Street,1.625
New York City,Flatbush Avenue,1.625
New York City,Boynton Avenue,1.625
New York City,Westchester Avenue,1.625
New York City,Ward Avenue,1.625
New York City,Wood Road,1.625
New York City,Stratford Avenue,1.625
New York City,Westchester Avenue,1.625
New York City,Manor Avenue,1.625
New York City,East 167 Street,1.625
New York City,88 Avenue,3.0
New York City,Utopia Parkway,1.625
New York City,Utica Avenue,1.625
New York City,Avenue L,1.625
New York City,Pitkin Avenue,1.625
New York City,Pennsylvania Avenue,1.625
New York City,Utica Avenue,1.625
New York City,Flatbush Avenue,1.625
New York City,71 Avenue,2.0
New York City,Myrtle Avenue,2.0
New York City,Woodhaven Boulevard,1.625
New York City,Decatur Street,2.0
New York City,Jamaica Avenue,2.0
New York City,92 Street,2.0
New York City,Union Street,3.0
New York City,Bell Boulevard,2.0
New York City,42 Avenue,2.0
New York City,213 Street,2.0
New York City,43 Avenue,2.0
New York City,150 Street,1.625
New York City,Willets Point Boulevard,1.625
New York City,Bell Boulevard,2.0
New York City,40 Avenue,2.0
New York City,41 Avenue,2.0
New York City,Francis Lewis Boulevard,1.625
New York City,168 Street,1.625
New York City,Northern Boulevard,1.625
New York City,Union Street,1.625
New York City,Nostrand Avenue,1.625
New York City,Fulton Street,2.0
New York City,Union Street,1.625
New York City,Roebling Street,1.4375
New York City,4 Avenue,1.625
New York City,Stockholm Street,1.625
New York City,Knickerbocker Avenue,1.625
New York City,Stanhope Street,1.625
New York City,56 Street,2.0
New York City,57 Street,2.0
New York City,Bedford Avenue,2.0
New York City,Fulton Street,2.0
New York City,Church Avenue,1.625
New York City,Ditmas Avenue,1.625
New York City,East 4 Street,1.625
New York City,East 149 Street,2.0
New York City,Hillside Avenue,1.625
New York City,72 Drive,1.625
New York City,Liberty Avenue,1.625
New York City,Avenue L,1.625
New York City,Hylan Boulevard,1.625
New York City,5 Avenue,1.625
New York City,Flatbush Avenue,1.625
New York City,Prospect Park West,1.625
New York City,East 152 Street,2.0
New York City,Edward L Grant Highway,1.625
New York City,East Tremont Avenue,1.625
New York City,Lamport Place,1.625
New York City,East Tremont Avenue,1.625
New York City,Randall Avenue,1.625
New York City,Westchester Avenue,1.625
New York City,Northern Boulevard,1.625
New York City,Leavitt Street,1.625
New York City,Francis Lewis Boulevard,1.625
New York City,Francis Lewis Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,14 Road,1.625
New York City,15 Avenue,1.625
New York City,Jamaica Avenue,1.625
New York City,Woodhaven Boulevard,1.625
New York City,Rockaway Boulevard,1.625
New York City,Jamaica Avenue,2.0
New York City,Liberty Avenue,1.625
New York City,101 Avenue,1.625
New York City,95 Street,1.625
New York City,Liberty Avenue,1.625
New York City,104 Street,1.625
New York City,Jamaica Avenue,2.0
New York City,Jamaica Avenue,1.625
New York City,60 Avenue,1.625
New York City,72 Road,1.625
New York City,Bell Boulevard,1.625
New York City,Utica Avenue,1.625
New York City,Avenue L,1.625
New York City,Fulton Street,1.625
New York City,Utica Avenue,1.625
New York City,Jamaica Avenue,2.0
New York City,101 Avenue,1.625
New York City,64 Avenue,1.625
New York City,Union Turnpike,1.625
New York City,Castle Hill Avenue,1.625
New York City,Randall Avenue,1.625
New York City,East Tremont Avenue,1.625
New York City,Webster Avenue,1.625
New York City,East 167 Street,1.625
New York City,Webster Avenue,1.625
New York City,Lyon Avenue,1.625
New York City,Castle Hill Avenue,1.625
New York City,Liberty Avenue,1.625
New York City,Myrtle Avenue,1.625
New York City,Metropolitan Avenue,1.625
New York City,Rockaway Boulevard,1.625
New York City,Myrtle Avenue,2.0
New York City,Seneca Avenue,2.0
New York City,Beach 129 Street,1.625
New York City,26 Avenue,1.625
New York City,Northern Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,Union Turnpike,1.625
New York City,Mother Gaston Boulevard,1.625
New York City,East New York Avenue,1.625
New York City,President Street,1.625
New York City,Sampson Avenue,1.625
New York City,Castle Hill Avenue,1.625
New York City,East 149 Street,1.625
New York City,Wheeler Avenue,1.625
New York City,Evergreen Avenue,1.625
New York City,Newbold Avenue,1.625
New York City,Castle Hill Avenue,1.625
New York City,Willis Avenue,1.625
New York City,Jamaica Avenue,1.625
New York City,94 Street,1.625
New York City,Rockaway Boulevard,1.625
New York City,Fresh Pond Road,1.625
New York City,Palmetto Street,1.625
New York City,Rockaway Boulevard,1.625
New York City,Fresh Pond Road,1.625
New York City,101 Avenue,1.625
New York City,89 Street,2.0
New York City,Myrtle Avenue,1.625
New York City,Jamaica Avenue,2.0
New York City,89 Street,2.0
New York City,Jamaica Avenue,2.0
New York City,Jamaica Avenue,1.625
New York City,92 Street,1.625
New York City,Liberty Avenue,1.625
New York City,Jamaica Avenue,2.0
New York City,Jamaica Avenue,2.0
New York City,89 Street,2.0
New York City,Jamaica Avenue,1.625
New York City,Union Street,1.625
New York City,149 Place,1.625
New York City,150 Street,1.625
New York City,32 Avenue,1.625
New York City,Main Street,3.0
New York City,38 Avenue,3.0
New York City,138 Street,3.0
New York City,43 Avenue,2.0
New York City,214 Place,2.0
New York City,Northern Boulevard,1.625
New York City,Bell Boulevard,2.0
New York City,45 Avenue,1.625
New York City,Union Turnpike,1.625
New York City,46 Avenue,1.625
New York City,142 Street,1.625
New York City,164 Street,1.625
New York City,Utica Avenue,1.625
New York City,East 51 Street,1.625
New York City,East 96 Street,1.625
New York City,Westchester Avenue,1.625
New York City,Castle Hill Avenue,1.625
New York City,Wheeler Avenue,1.625
New York City,Westchester Avenue,1.625
New York City,Manor Avenue,1.625
New York City,106 Street,1.625
New York City,Liberty Avenue,1.625
New York City,105 Street,1.625
New York City,Liberty Avenue,1.625
New York City,Jamaica Avenue,1.625
New York City,101 Avenue,1.625
New York City,Catalpa Avenue,2.0
New York City,Myrtle Avenue,1.625
New York City,Myrtle Avenue,1.625
New York City,Jamaica Avenue,2.0
New York City,George Street,2.0
New York City,Depot Road,1.625
New York City,164 Street,1.625
New York City,Crocheron Avenue,1.625
New York City,Willets Point Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,Utica Avenue,1.625
New York City,East 49 Street,1.625
New York City,Utica Avenue,1.625
New York City,East 92 Street,1.625
New York City,Church Avenue,1.625
New York City,Rutland Road,1.625
New York City,Rutland Road,1.625
New York City,Hylan Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,14 Avenue,1.625
New York City,College Point Boulevard,1.625
New York City,Beach Channel Drive,1.625
New York City,Chevy Chase Street,1.625
New York City,Hillside Avenue,1.625
New York City,Union Turnpike,1.625
New York City,Union Turnpike,1.625
New York City,Myrtle Avenue,2.0
New York City,Jamaica Avenue,1.625
New York City,Liberty Avenue,1.625
New York City,101 Avenue,1.625
New York City,Myrtle Avenue,1.625
New York City,Liberty Avenue,1.625
New York City,Jamaica Avenue,1.625
New York City,Jamaica Avenue,2.0
New York City,Woodhaven Boulevard,2.0
New York City,Castle Hill Avenue,1.625
New York City,East 152 Street,2.0
New York City,3 Avenue,2.0
New York City,Rockaway Parkway,1.625
New York City,Utica Avenue,1.625
New York City,Linden Boulevard,1.625
New York City,254 Street,1.625
New York City,Wilson Avenue,1.625
New York City,Richmond Avenue,1.625
New York City,Union Turnpike,1.625
New York City,106 Street,1.625
New York City,Forest Parkway,2.0
New York City,Jamaica Avenue,2.0
New York City,85 Street,2.0
New York City,Myrtle Avenue,1.625
New York City,Myrtle Avenue,1.625
New York City,Myrtle Avenue,1.625
New York City,106 Street,1.625
New York City,Liberty Avenue,1.625
New York City,Jamaica Avenue,2.0
New York City,Myrtle Avenue,2.0
New York City,Fresh Pond Road,2.0
New York City,Liberty Avenue,1.625
New York City,94 Street,1.625
New York City,East 149 Street,2.0
New York City,Avenue L,1.625
New York City,Flatlands Avenue,1.625
New York City,Montgomery Street,1.625
New York City,Northern Boulevard,1.625
New York City,Little Neck Parkway,1.625
New York City,Francis Lewis Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,Bell Boulevard,1.625
New York City,Hewlett Street,1.625
New York City,Union Turnpike,1.625
New York City,Union Turnpike,1.625
New York City,101 Avenue,1.625
New York City,Rockaway Boulevard,1.625
New York City,Jamaica Avenue,1.625
New York City,Liberty Avenue,1.625
New York City,Fresh Pond Road,1.625
New York City,3 Avenue,2.0
New York City,Benedict Avenue,1.625
New York City,Metropolitan Avenue,1.625
New York City,Pitkin Avenue,1.625
New York City,Troy Avenue,1.625
New York City,Rockaway Parkway,1.625
New York City,Sheridan Avenue,1.625
New York City,Rockaway Parkway,1.625
New York City,Northern Boulevard,1.625
New York City,Beach 116 Street,1.625
New York City,154 Street,1.625
New York City,Myrtle Avenue,1.625
New York City,101 Avenue,1.625
New York City,Hancock Street,2.0
New York City,Seneca Avenue,2.0
New York City,67 Avenue,1.625
New York City,Fresh Pond Road,1.625
New York City,Jamaica Avenue,2.0
New York City,Jamaica Avenue,1.625
New York City,Woodbine Street,1.625
New York City,Fresh Pond Road,1.625
New York City,Palmetto Street,1.625
New York City,East 165 Street,1.625
New York City,Bruckner Boulevard,1.625
New York City,East Tremont Avenue,1.625
New York City,East Tremont Avenue,1.625
New York City,Pitkin Avenue,1.625
New York City,St. Johns Place,1.625
New York City,Rutland Road,1.625
New York City,Rockaway Avenue,1.625
New York City,18 Avenue,1.625
New York City,College Point Boulevard,1.625
New York City,Main Street*MN RDWY,1.625
New York City,Little Neck Parkway,1.625
New York City,East 167 Street,1.625
New York City,East 161 Street,1.625
New York City,Grand Concourse W S/R,1.625
New York City,West Avenue,1.625
New York City,Metropolitan Avenue,1.625
New York City,Southern Boulevard,1.625
New York City,East 163 Street,1.625
New York City,Commerce Avenue,1.625
New York City,Bruckner Boulevard,1.625
New York City,Seneca Avenue,1.625
New York City,Jamaica Avenue,2.0
New York City,88 Street,2.0
New York City,Liberty Avenue,1.625
New York City,93 Street,1.625
New York City,Rockaway Boulevard,1.625
New York City,Jamaica Avenue,2.0
New York City,85 Street,2.0
New York City,101 Avenue,1.625
New York City,60 Lane,2.0
New York City,60 Street,2.0
New York City,Myrtle Avenue,1.625
New York City,Flatbush Avenue,1.625
New York City,Hylan Boulevard,1.625
New York City,New Dorp Plaza,1.625
New York City,Northern Boulevard,1.625
New York City,Francis Lewis Boulevard,1.625
New York City,Sanford Avenue,3.0
New York City,Kissena Boulevard,3.0
New York City,Northern Boulevard,1.625
New York City,254 Street,1.625
New York City,Glenwood Street,1.625
New York City,Northern Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,Rockaway Beach Boulevard,1.625
New York City,Beach Channel Drive,1.625
New York City,Beach 116 Street,1.625
New York City,Queens Boulevard,1.25
New York City,Boynton Avenue,1.625
New York City,Westchester Avenue,1.625
New York City,Elder Avenue,1.625
New York City,Grand Concourse,1.25
New York City,Myrtle Avenue,1.625
New York City,Myrtle Avenue,1.625
New York City,Myrtle Avenue,1.625
New York City,Cornelia Street,2.0
New York City,Cypress Avenue,2.0
New York City,Myrtle Avenue,2.0
New York City,Putnam Avenue,2.0
New York City,85 Street,2.0
New York City,Myrtle Avenue,1.625
New York City,101 Avenue,1.625
New York City,Jamaica Avenue,1.625
New York City,Liberty Avenue,1.625
New York City,92 Street,1.625
New York City,90 Street,2.0
New York City,Weirfield Street,2.0
New York City,Woodhaven Boulevard,2.0
New York City,Jamaica Avenue,2.0
New York City,Kingston Avenue,1.625
New York City,Church Avenue,1.625
New York City,Fulton Street,1.625
New York City,Ralph Avenue,1.625
New York City,20 Avenue,1.625
New York City,Francis Lewis Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,Bell Boulevard,1.625
New York City,3 Avenue,1.625
New York City,East Tremont Avenue,1.625
New York City,Dill Place,1.625
New York City,Ralph Avenue,1.625
New York City,101 Avenue,1.625
New York City,101 Avenue,1.625
New York City,Stephen Street,2.0
New York City,94 Street,2.0
New York City,105 Street,1.625
New York City,East 49 Street,1.625
New York City,Pitkin Avenue,1.625
New York City,Broadway,1.625
New York City,Veterans Avenue,1.625
New York City,Northern Boulevard,1.625
New York City,12 Road,1.625
New York City,Beach 129 Street,1.625
New York City,New Dorp Plaza,1.625
New York City,New Dorp Plaza,1.625
New York City,162 Street,1.625
New York City,Union Turnpike,1.625
New York City,Horace Harding Expressway North,1.625
New York City,Union Turnpike,1.625
New York City,60 Lane,2.0
New York City,93 Street,1.625
New York City,104 Street,1.625
New York City,91 Street,2.0
New York City,Centre Street,2.0
New York City,86 Drive,2.0
New York City,Cypress Avenue,2.0
New York City,Woodbine Street,1.625
New York City,Fresh Pond Road,1.625
New York City,Palmetto Street,1.625
New York City,Cypress Avenue,2.0
New York City,Myrtle Avenue,2.0
New York City,Cornelia Street,2.0
New York City,Bruckner Boulevard,1.625
New York City,Courtlandt Avenue,2.0
New York City,East 149 Street,2.0
New York City,Morris Avenue,2.0
New York City,East 146 Street,1.25
New York City,Walton Avenue,1.25
New York City,Olmstead Avenue,1.625
New York City,Unionport Road,1.625
New York City,Metropolitan Avenue,1.625
New York City,Church Avenue,1.625
New York City,Ralph Avenue,1.625
New York City,Northern Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,Beach 116 Street,1.625
New York City,Beach 116 Street*W RDWY,1.625
New York City,Main Street*MN RDWY,1.625
New York City,Main Street*MN RDWY,1.625
New York City,Main Street*MN RDWY,1.625
New York City,Main Street*MN RDWY,1.625
New York City,101 Avenue,1.625
New York City,106 Street,1.625
New York City,91 Street,2.0
New York City,Jamaica Avenue,2.0
New York City,Centre Street,2.0
New York City,George Street,2.0
New York City,101 Avenue,1.625
New York City,Westchester Avenue,1.625
New York City,Castle Hill Avenue,1.625
New York City,Newbold Avenue,1.625
New York City,Metropolitan Avenue,1.625
New York City,East Avenue,1.625
New York City,Cross Bronx Expressway,1.625
New York City,3 Avenue,2.0
New York City,East 167 Street,1.625
New York City,Commerce Avenue,1.625
New York City,Butler Place,1.625
New York City,Bruckner Boulevard,1.625
New York City,East Tremont Avenue,1.625
New York City,Bruckner Boulevard,1.625
New York City,Revere Avenue,1.625
New York City,Broadway,1.625
New York City,Northern Boulevard,1.625
New York City,36 Avenue,1.625
New York City,College Point Boulevard,1.625
New York City,King Road,1.625
New York City,45 Drive,1.625
New York City,Bell Boulevard,1.625
New York City,45 Road,1.625
New York City,39 Avenue,3.0
New York City,Myrtle Avenue,1.625
New York City,Fresh Pond Road,1.625
New York City,Jamaica Avenue,1.625
New York City,Jamaica Avenue,2.0
New York City,95 Street,1.625
New York City,Myrtle Avenue,2.0
New York City,Jamaica Avenue,1.625
New York City,92 Street,2.0
New York City,Jamaica Avenue,2.0
New York City,101 Avenue,1.625
New York City,70 Avenue,2.0
New York City,Castle Hill Avenue,1.625
New York City,Broadway,1.625
New York City,Broadway,1.625
New York City,Kings Highway,1.625
New York City,Broadway,1.625
New York City,Utica Avenue,1.625
New York City,Broadway,1.625
New York City,Beach 116 Street*W RDWY,1.625
New York City,150 Street,1.625
New York City,Main Street,3.0
New York City,Northern Boulevard,1.625
New York City,169 Street,1.625
New York City,Jamaica Avenue,1.625
New York City,Myrtle Avenue,1.625
New York City,101 Avenue,1.625
New York City,Seneca Avenue,2.0
New York City,Myrtle Avenue,2.0
New York City,Weirfield Street,2.0
New York City,85 Street,2.0
New York City,Jamaica Avenue,1.625
New York City,Cypress Avenue,2.0
New York City,Hancock Street,2.0
New York City,Myrtle Avenue,2.0
New York City,East Tremont Avenue,1.625
New York City,Greene Place,1.625
New York City,Grand Concourse,1.25
New York City,Wood Avenue,1.625
New York City,Albany Avenue,1.625
New York City,Broadway,1.625
New York City,Utica Avenue,1.625
New York City,Broadway,1.625
New York City,East 102 Street,1.625
New York City,Northern Boulevard,1.625
New York City,162 Street,1.625
New York City,Roosevelt Avenue,3.0
New York City,43 Avenue,2.0
New York City,Northern Boulevard,1.625
New York City,Utopia Parkway,1.625
New York City,Prince Street,1.625
New York City,160 Street,1.625
New York City,95 Street,1.625
New York City,101 Avenue,1.625
New York City,Cross Bay Boulevard,1.625
New York City,93 Street,1.625
New York City,95 Street,1.625
New York City,101 Avenue,1.625
New York City,Catalpa Avenue,2.0
New York City,Westchester Avenue,1.625
New York City,White Plains Road,1.625
New York City,Sullivan Place,1.625
New York City,East Tremont Avenue,1.625
New York City,East 161 Street,1.625
New York City,Walton Avenue,1.625
New York City,Olmstead Avenue,1.625
New York City,East Avenue,1.625
New York City,Unionport Road,1.625
New York City,56 Avenue,1.25
New York City,Jewel Avenue,1.625
New York City,Broadway,1.625
New York City,Broadway,1.625
New York City,Fulton Street,1.625
New York City,East 98 Street,1.625
New York City,Broadway,1.625
New York City,East 96 Street,1.625
New York City,Rutland Road,1.625
New York City,Broadway,1.625
New York City,Rockaway Beach Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,Sanford Avenue,3.0
New York City,Northern Boulevard,1.625
New York City,Utopia Parkway,1.625
New York City,Farrington Street,1.625
New York City,Northern Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,N. Railroad Avenue,1.625
New York City,104 Street,1.625
New York City,Madison Street,1.625
New York City,Myrtle Avenue,1.625
New York City,Myrtle Avenue,1.625
New York City,Myrtle Avenue,2.0
New York City,Liberty Avenue,1.625
New York City,101 Avenue,1.625
New York City,Myrtle Avenue,1.625
New York City,Miles Avenue,1.625
New York City,East 149 Street,2.0
New York City,Kingston Avenue,1.4375
New York City,Sutter Avenue,1.625
New York City,101 Avenue,1.625
New York City,East 95 Street,1.625
New York City,Troy Avenue,1.625
New York City,East 170 Street,1.625
New York City,East 153 Street,2.0
New York City,Westchester Avenue,2.0
New York City,Starling Avenue,1.625
New York City,Francis Lewis Boulevard,1.625
New York City,Northern Boulevard,1.625
New York City,70 Avenue,2.0
New York City,Onderdonk Avenue,2.0
New York City,Myrtle Avenue,2.0
New York City,Rockaway Boulevard,1.625
New York City,93 Street,1.625
New York City,Liberty Avenue,1.625
New York City,Fresh Pond Road,1.625
New York City,Madison Street,1.625
New York City,Jamaica Avenue,1.625
New York City,Metropolitan Avenue,1.625
New York City,Broadway,1.625
New York City,East 80 Street,1.625
New York City,Kingston Avenue,1.4375
New York City,Westchester Avenue,1.625
New York City,East Tremont Avenue,1.625
New York City,Philip Avenue,1.625
New York City,Courtlandt Avenue,2.0
New York City,Westchester Avenue,1.625
New York City,Wheeler Avenue,1.625
New York City,Queens Boulevard *S S/R,2.0
New York City,43 Avenue,1.625
New York City,97 Street,1.625
New York City,Rockaway Boulevard,1.625
New York City,Myrtle Avenue,1.625
New York City,Jamaica Avenue,1.625
New York City,Liberty Avenue,1.625
New York City,105 Street,1.625
New York City,101 Avenue,1.625
New York City,Rockaway Parkway,1.625
New York City,East 79 Street,1.625
New York City,Rockaway Parkway,1.625
New York City,Broadway,1.625
New York City,Rockaway Beach Boulevard,1.625
New York City,163 Street,1.625
New York City,Depot Road,1.625
New York City,Myrtle Avenue,1.625
New York City,71 Drive,1.625
New York City,Jamaica Avenue,1.625
New York City,Woodbine Street,1.625
New York City,Fresh Pond Road,1.625
New York City,101 Avenue,1.625
New York City,Fresh Pond Road,1.625
New York City,101 Avenue,1.625
New York City,Jefferson Avenue,2.0
New York City,Cypress Avenue,2.0
New York City,Cornelia Street,2.0
New York City,Broadway,1.625
New York City,Broadway,1.625
New York City,Broadway,1.625
New York City,Broadway,1.625
New York City,Myrtle Avenue,1.625
New York City,Myrtle Avenue,1.625
New York City,Metropolitan Avenue,1.625
New York City,Fresh Pond Road,1.625
New York City,Palmetto Street,1.625
New York City,Gates Avenue,1.625
New York City,Myrtle Avenue,2.0
New York City,Grand Avenue,1.625
New York City,Whitney Avenue,1.625
New York City,Corona Avenue,1.625
New York City,Metropolitan Avenue,1.625
New York City,Justice Avenue,1.625
New York City,Queens Boulevard,1.625
New York City,55 Avenue,1.625
New York City,Ascan Avenue,2.0
New York City,Queens Boulevard,2.33
New York City,72 Road,2.33
New York City,62 Drive,1.625
New York City,Woodhaven Boulevard,1.625
New York City,Broadway,1.625
New York City,159 Street,1.625
New York City,Liberty Avenue,1.625
New York City,Cross Bay Boulevard,1.625
New York City,101 Avenue,1.625
New York City,Jamaica Avenue,1.625
New York City,Madison Street,1.625
New York City,Fresh Pond Road,1.625
New York City,Cypress Avenue,2.0
New York City,71 Drive,1.625
New York City,235 Street,1.625
New York City,41 Avenue,1.625
New York City,235 Street,1.625
New York City,3 Avenue,1.625
New York City,East Tremont Avenue,1.625
New York City,Westchester Avenue,1.625
New York City,Castle Hill Avenue,1.625
New York City,East Tremont Avenue,1.625
New York City,Forest Parkway,2.0
New York City,Gates Avenue,1.625
New York City,60 Street,2.0
New York City,Metropolitan Avenue,1.625
New York City,Cross Bronx Expr. S S/R,1.625
New York City,Brooke Avenue,1.625
New York City,Walton Avenue,1.625
New York City,Westchester Avenue,1.625
New York City,Woodhaven Boulevard,2.0
New York City,Cross Bay Boulevard,1.625
New York City,105 Street,1.625
New York City,96 Street,1.625
New York City,96 Street,2.0
New York City,94 Street,2.0
New York City,104 Street,1.625
New York City,Weirfield Street,2.0
New York City,Broadway,2.0
New York City,Woodside Avenue,1.625
New York City,69 Place,1.625
New York City,Grand Avenue,1.625
New York City,73 Avenue,1.625
New York City,Queens Boulevard,1.625
New York City,94 Street,1.625
New York City,95 Street,1.625
New York City,Queens Boulevard *N SR,1.625
New York City,Stratford Avenue,1.625
New York City,Church Avenue,1.625
New York City,Liberty Avenue,1.625
New York City,Beach Channel Drive,1.625
New York City,90 Street,2.0
New York City,94 Street,2.0
New York City,88 Street,2.0
New York City,Myrtle Avenue,1.625
New York City,93 Street,1.625
New York City,96 Street,2.0
New York City,88 Street,2.0
New York City,Queens Boulevard,1.625
New York City,56 Avenue,1.625
New York City,Queens Boulevard,1.625
New York City,Queens Boulevard,1.625
New York City,57 Avenue,1.625
New York City,78 Avenue,1.625
New York City,Union Turnpike,1.625
New York City,69 Street,1.625
New York City,90 Street,1.625
New York City,Queens Boulevard,1.625
New York City,Warren Street,1.625
New York City,Roosevelt Avenue,1.625
New York City,90 Street,1.625
New York City,56 Avenue,1.625
New York City,Queens Boulevard,1.625
New York City,55 Avenue,1.625
New York City,Metropolitan Avenue,1.625
New York City,Selfridge Street,1.625
New York City,Junction Boulevard,1.625
New York City,99 Street,1.625
New York City,Queens Boulevard,1.625
New York City,64 Road,1.625
New York City,64 Avenue,1.625
New York City,Queens Boulevard,1.625
New York City,99 Street,1.625
New York City,66 Road,1.625
New York City,37 Avenue,2.0
New York City,80 Street,2.0
New York City,Roosevelt Avenue,2.0
New York City,Maple Avenue,3.0
New York City,Main Street,3.0
New York City,73 Place,1.625
New York City,80 Street,1.625
New York City,Broadway,1.625
New York City,Whitney Avenue,1.625
New York City,Queens Boulevard,1.625
New York City,New Lots Avenue,1.625
New York City,Roosevelt Avenue,2.0
New York City,Junction Boulevard,1.625
New York City,Roosevelt Avenue,1.625
New York City,Junction Boulevard,1.625
New York City,37 Avenue,1.625
New York City,63 Drive,1.625
New York City,Austin Street,1.625
New York City,37 Avenue,2.0
New York City,75 Street,2.0
New York City,37 Avenue,2.0
New York City,76 Street,2.0
New York City,Roosevelt Avenue,2.0
New York City,85 Street,2.0
New York City,37 Avenue,2.0
New York City,67 Road,1.625
New York City,Queens Boulevard,1.625
New York City,Queens Boulevard,1.625
New York City,Queens Boulevard,1.625
New York City,Beach 19 Street,1.625
New York City,Central Avenue,1.625
New York City,Jamaica Avenue,2.0
New York City,East Tremont Avenue,1.625
New York City,Grand Avenue,1.625
New York City,Metropolitan Avenue,1.625
New York City,Woodside Avenue,1.625
New York City,79 Street,1.625
New York City,37 Avenue,2.0
New York City,97 Street,1.625
New York City,63 Road,1.625
New York City,99 Street,1.625
New York City,108 Street,1.625
New York City,63 Road,1.625
New York City,Beach Channel Drive,1.625
New York City,Redfern Avenue,1.625
New York City,71 Avenue,2.33
New York City,82 Road,1.625
New York City,Queens Boulevard,1.625
New York City,Ascan Avenue,2.0
New York City,71 Avenue,2.33
New York City,Queens Boulevard,1.625
New York City,77 Avenue,1.625
New York City,37 Avenue,2.0
New York City,73 Street,2.0
New York City,Central Avenue,1.625
New York City,College Point Boulevard,1.625
New York City,Corona Avenue,1.625
